"Iteration","Turbolent KE - Vol Avg Monitor: Turbolent KE - Vol Avg Monitor (J/kg)","Velocity - Vol Avg Monitor: Velocity - Vol Avg Monitor (m/s)"
9450.0,870123.7810644044,12238.549035453118
9451.0,870125.7169792684,12238.562125519768
9452.0,870127.6501900243,12238.575197290811
9453.0,870129.5807004507,12238.588250791845
9454.0,870131.5085143206,12238.601286048426
9455.0,870133.4336354026,12238.614303086084
9456.0,870135.3560674586,12238.627301930308
9457.0,870137.275814246,12238.640282606548
9458.0,870139.1928795176,12238.653245140218
9459.0,870141.1072670199,12238.666189556705
9460.0,870143.0189804944,12238.679115881354
9461.0,870144.9280236777,12238.692024139475
9462.0,870146.8344003011,12238.704914356344
9463.0,870148.7381140902,12238.717786557192
9464.0,870150.639168766,12238.73064076724
9465.0,870152.5375680442,12238.743477011642
9466.0,870154.433315635,12238.756295315536
9467.0,870156.3264152434,12238.769095704023
9468.0,870158.21687057,12238.781878202164
9469.0,870160.104685309,12238.794642834988
9470.0,870161.9898631504,12238.807389627485
9471.0,870163.8724077785,12238.820118604617
9472.0,870165.7523228728,12238.832829791309
9473.0,870167.6296121074,12238.845523212442
9474.0,870169.5042791514,12238.858198892869
9475.0,870171.3763276688,12238.870856857417
9476.0,870173.2457613185,12238.88349713086
9477.0,870175.1125837539,12238.896119737952
9478.0,870176.9767986236,12238.908724703408
9479.0,870178.8384095714,12238.9213120519
9480.0,870180.6974202356,12238.933881808081
9481.0,870182.5538342493,12238.946433996562
9482.0,870184.4076552411,12238.958968641915
9483.0,870186.2588868336,12238.971485768681
9484.0,870188.1075326452,12238.983985401366
9485.0,870189.9535962893,12238.996467564444
9486.0,870191.7970813729,12239.008932282355
9487.0,870193.6379914999,12239.021379579503
9488.0,870195.4763302678,12239.033809480257
9489.0,870197.3121012695,12239.046222008952
9490.0,870199.1453080926,12239.05861718989
9491.0,870200.9759543204,12239.070995047337
9492.0,870202.8040435303,12239.08335560553
9493.0,870204.6295792952,12239.095698888665
9494.0,870206.4525651832,12239.108024920912
9495.0,870208.2730047568,12239.120333726401
9496.0,870210.0909015737,12239.132625329226
9497.0,870211.9062591874,12239.14489975346
9498.0,870213.719081145,12239.157157023124
9499.0,870215.5293709902,12239.169397162223
9500.0,870217.3371322606,12239.18162019471
9501.0,870219.1423684891,12239.193826144525
9502.0,870220.9450832041,12239.206015035557
9503.0,870222.7452799284,12239.218186891672
9504.0,870224.5429621809,12239.230341736704
9505.0,870226.3381334743,12239.242479594437
9506.0,870228.1307973173,12239.25460048864
9507.0,870229.9209572133,12239.266704443045
9508.0,870231.7086166609,12239.278791481347
9509.0,870233.493779154,12239.290861627203
9510.0,870235.2764481809,12239.302914904247
9511.0,870237.0566272261,12239.314951336075
9512.0,870238.8343197688,12239.326970946246
9513.0,870240.6095292827,12239.338973758295
9514.0,870242.3822592373,12239.35095979572
9515.0,870244.1525130975,12239.362929081986
9516.0,870245.9202943224,12239.374881640517
9517.0,870247.6856063673,12239.38681749472
9518.0,870249.4484526818,12239.398736667956
9519.0,870251.2088367114,12239.410639183563
9520.0,870252.9667618962,12239.422525064832
9521.0,870254.722231672,12239.434394335043
9522.0,870256.4752494693,12239.446247017424
9523.0,870258.2258187141,12239.45808313518
9524.0,870259.973942828,12239.469902711478
9525.0,870261.7196252267,12239.481705769464
9526.0,870263.462869322,12239.493492332227
9527.0,870265.2036785211,12239.505262422856
9528.0,870266.9420562256,12239.517016064387
9529.0,870268.6780058331,12239.528753279823
9530.0,870270.411530736,12239.540474092142
9531.0,870272.1426343222,12239.552178524293
9532.0,870273.8713199745,12239.563866599186
9533.0,870275.5975910715,12239.575538339697
9534.0,870277.3214509871,12239.587193768675
9535.0,870279.0429030898,12239.598832908938
9536.0,870280.7619507441,12239.610455783264
9537.0,870282.4785973091,12239.62206241441
9538.0,870284.19284614,12239.63365282509
9539.0,870285.9047005866,12239.645227038001
9540.0,870287.6141639944,12239.656785075793
9541.0,870289.3212397044,12239.668326961091
9542.0,870291.0259310523,12239.679852716483
9543.0,870292.7282413697,12239.69136236454
9544.0,870294.4281739835,12239.702855927784
9545.0,870296.1257322156,12239.714333428718
9546.0,870297.8209193834,12239.725794889802
9547.0,870299.5137388,12239.737240333476
9548.0,870301.2041937731,12239.748669782139
9549.0,870302.892287607,12239.760083258165
9550.0,870304.5780235999,12239.771480783898
9551.0,870306.2614050467,12239.782862381646
9552.0,870307.9424352368,12239.794228073684
9553.0,870309.6211174554,12239.805577882262
9554.0,870311.297454983,12239.816911829594
9555.0,870312.9714510958,12239.828229937866
9556.0,870314.643109065,12239.839532229227
9557.0,870316.312432157,12239.850818725801
9558.0,870317.9794236349,12239.862089449687
9559.0,870319.6440867556,12239.873344422938
9560.0,870321.3064247725,12239.884583667585
9561.0,870322.9664409341,12239.895807205632
9562.0,870324.6241384847,12239.907015059036
9563.0,870326.2795206633,12239.918207249744
9564.0,870327.9325907055,12239.92938379966
9565.0,870329.5833518411,12239.940544730656
9566.0,870331.2318072965,12239.951690064583
9567.0,870332.8779602926,12239.96281982325
9568.0,870334.5218140469,12239.973934028443
9569.0,870336.1633717713,12239.98503270192
9570.0,870337.802636674,12239.996115865397
9571.0,870339.4396119586,12240.007183540567
9572.0,870341.0743008237,12240.018235749096
9573.0,870342.706706464,12240.029272512616
9574.0,870344.3368320694,12240.040293852724
9575.0,870345.9646808255,12240.051299790995
9576.0,870347.5902559134,12240.06229034897
9577.0,870349.2135605098,12240.073265548157
9578.0,870350.8345977868,12240.08422541004
9579.0,870352.4533709123,12240.095169956066
9580.0,870354.0698830496,12240.106099207656
9581.0,870355.684137358,12240.117013186209
9582.0,870357.2961369915,12240.127911913074
9583.0,870358.9058851002,12240.138795409586
9584.0,870360.51338483,12240.14966369705
9585.0,870362.1186393223,12240.160516796728
9586.0,870363.7216517141,12240.171354729868
9587.0,870365.3224251373,12240.18217751768
9588.0,870366.920962721,12240.192985181344
9589.0,870368.517267588,12240.203777742014
9590.0,870370.1113428583,12240.214555220813
9591.0,870371.7031916467,12240.225317638831
9592.0,870373.2928170643,12240.23606501713
9593.0,870374.880222217,12240.24679737675
9594.0,870376.4654102072,12240.257514738692
9595.0,870378.048384132,12240.268217123928
9596.0,870379.6291470852,12240.278904553408
9597.0,870381.2077021557,12240.289577048043
9598.0,870382.7840524283,12240.300234628725
9599.0,870384.358200983,12240.31087731631
9600.0,870385.9301508962,12240.321505131626
9601.0,870387.4999052397,12240.332118095466
9602.0,870389.0674670805,12240.342716228612
9603.0,870390.6328394826,12240.353299551798
9604.0,870392.1960255044,12240.363868085737
9605.0,870393.7570282005,12240.374421851113
9606.0,870395.3158506216,12240.384960868574
9607.0,870396.8724958133,12240.395485158753
9608.0,870398.4269668177,12240.405994742243
9609.0,870399.9792666725,12240.416489639607
9610.0,870401.5293984113,12240.42696987139
9611.0,870403.0773650624,12240.437435458103
9612.0,870404.6231696513,12240.447886420216
9613.0,870406.1668151986,12240.458322778195
9614.0,870407.7083047202,12240.46874455245
9615.0,870409.247641229,12240.479151763386
9616.0,870410.7848277326,12240.489544431368
9617.0,870412.3198672347,12240.499922576728
9618.0,870413.8527627352,12240.510286219784
9619.0,870415.3835172293,12240.52063538081
9620.0,870416.9121337084,12240.53097008006
9621.0,870418.438615159,12240.541290337764
9622.0,870419.9629645647,12240.551596174111
9623.0,870421.4851849034,12240.561887609267
9624.0,870423.0052791503,12240.572164663381
9625.0,870424.5232502755,12240.582427356558
9626.0,870426.0391012449,12240.592675708876
9627.0,870427.552835021,12240.6029097404
9628.0,870429.0644545617,12240.61312947115
9629.0,870430.5739628205,12240.623334921127
9630.0,870432.081362747,12240.633526110305
9631.0,870433.5866572867,12240.643703058615
9632.0,870435.0898493818,12240.653865785986
9633.0,870436.5909419688,12240.664014312299
9634.0,870438.0899379812,12240.674148657408
9635.0,870439.5868403481,12240.684268841153
9636.0,870441.0816519943,12240.694374883331
9637.0,870442.5743758407,12240.704466803723
9638.0,870444.0650148042,12240.714544622071
9639.0,870445.5535717977,12240.724608358101
9640.0,870447.0400497301,12240.734658031508
9641.0,870448.5244515054,12240.744693661947
9642.0,870450.0067800244,12240.75471526906
9643.0,870451.4870381838,12240.76472287246
9644.0,870452.9652288757,12240.774716491731
9645.0,870454.4413549892,12240.784696146422
9646.0,870455.9154194079,12240.794661856065
9647.0,870457.3874250122,12240.804613640159
9648.0,870458.8573746791,12240.81455151818
9649.0,870460.3252712802,12240.824475509571
9650.0,870461.791117684,12240.834385633752
9651.0,870463.2549167547,12240.844281910115
9652.0,870464.7166713527,12240.854164358023
9653.0,870466.1763843343,12240.86403299681
9654.0,870467.6340585515,12240.873887845793
9655.0,870469.0896968528,12240.883728924251
9656.0,870470.5433020827,12240.893556251442
9657.0,870471.9948770812,12240.903369846596
9658.0,870473.4444246846,12240.91316972891
9659.0,870474.8919477253,12240.922955917566
9660.0,870476.3374490323,12240.932728431708
9661.0,870477.7809314296,12240.942487290455
9662.0,870479.2223977376,12240.952232512911
9663.0,870480.6618507729,12240.961964118134
9664.0,870482.0992933487,12240.971682125173
9665.0,870483.5347282732,12240.981386553041
9666.0,870484.9681583515,12240.991077420726
9667.0,870486.3995863842,12241.000754747185
9668.0,870487.8290151682,12241.010418551361
9669.0,870489.2564474972,12241.02006885216
9670.0,870490.6818861596,12241.029705668458
9671.0,870492.1053339409,12241.039329019113
9672.0,870493.5267936225,12241.04893892296
9673.0,870494.9462679819,12241.058535398794
9674.0,870496.3637597925,12241.068118465397
9675.0,870497.7792718243,12241.077688141522
9676.0,870499.192806843,12241.087244445882
9677.0,870500.6043676108,12241.09678739718
9678.0,870502.0139568852,12241.106317014093
9679.0,870503.4215774209,12241.115833315263
9680.0,870504.8272319682,12241.125336319306
9681.0,870506.2309232738,12241.134826044818
9682.0,870507.6326540802,12241.144302510367
9683.0,870509.0324271264,12241.153765734489
9684.0,870510.4302451474,12241.163215735707
9685.0,870511.8261108745,12241.1726525325
9686.0,870513.2200270352,12241.182076143346
9687.0,870514.6119963531,12241.191486586667
9688.0,870516.0020215475,12241.200883880885
9689.0,870517.3901053352,12241.210268044382
9690.0,870518.7762504279,12241.21963909552
9691.0,870520.1604595343,12241.228997052633
9692.0,870521.5427353585,12241.238341934026
9693.0,870522.923080602,12241.247673757987
9694.0,870524.3014979615,12241.256992542774
9695.0,870525.6779901301,12241.266298306613
9696.0,870527.0525597979,12241.275591067715
9697.0,870528.4252096502,12241.284870844263
9698.0,870529.7959423691,12241.29413765441
9699.0,870531.1647606333,12241.303391516285
9700.0,870532.5316671169,12241.312632447994
9701.0,870533.8966644907,12241.321860467619
9702.0,870535.2597554217,12241.331075593207
9703.0,870536.6209425735,12241.340277842792
9704.0,870537.9802286057,12241.349467234377
9705.0,870539.3376161738,12241.35864378594
9706.0,870540.6931079306,12241.367807515433
9707.0,870542.046706524,12241.376958440787
9708.0,870543.398414599,12241.386096579901
9709.0,870544.7482347967,12241.395221950657
9710.0,870546.0961697544,12241.404334570903
9711.0,870547.442222106,12241.413434458469
9712.0,870548.7863944812,12241.42252163116
9713.0,870550.1286895067,12241.431596106753
9714.0,870551.469109805,12241.440657903004
9715.0,870552.8076579946,12241.449707037631
9716.0,870554.1443366916,12241.458743528347
9717.0,870555.4791485075,12241.467767392825
9718.0,870556.8120960502,12241.476778648726
9719.0,870558.143181924,12241.485777313668
9720.0,870559.4724087298,12241.494763405268
9721.0,870560.7997790647,12241.503736941095
9722.0,870562.1252955223,12241.512697938711
9723.0,870563.4489606923,12241.521646415644
9724.0,870564.7707771605,12241.530582389407
9725.0,870566.0907475104,12241.539505877465
9726.0,870567.4088743207,12241.54841689729
9727.0,870568.7251601665,12241.557315466309
9728.0,870570.0396076202,12241.566201601932
9729.0,870571.3522192492,12241.57507532154
9730.0,870572.6629976187,12241.583936642497
9731.0,870573.9719452896,12241.592785582136
9732.0,870575.2790648196,12241.601622157767
9733.0,870576.5843587623,12241.610446386676
9734.0,870577.8878296679,12241.619258286124
9735.0,870579.1894800835,12241.62805787336
9736.0,870580.489312552,12241.63684516558
9737.0,870581.7873296133,12241.64562017999
9738.0,870583.0835338036,12241.654382933752
9739.0,870584.377927655,12241.663133444006
9740.0,870585.6705136966,12241.671871727869
9741.0,870586.9612944543,12241.680597802439
9742.0,870588.2502724495,12241.689311684782
9743.0,870589.5374502011,12241.698013391946
9744.0,870590.8228302235,12241.706702940955
9745.0,870592.1064150283,12241.715380348804
9746.0,870593.3882071237,12241.724045632469
9747.0,870594.6682090138,12241.7326988089
9748.0,870595.9464231993,12241.741339895032
9749.0,870597.222852178,12241.749968907758
9750.0,870598.4974984431,12241.758585863963
9751.0,870599.7703644857,12241.767190780502
9752.0,870601.0414527924,12241.775783674206
9753.0,870602.3107658467,12241.78436456189
9754.0,870603.5783061284,12241.792933460334
9755.0,870604.8440761142,12241.8014903863
9756.0,870606.1080782771,12241.810035356531
9757.0,870607.3703150867,12241.81856838774
9758.0,870608.630789009,12241.827089496619
9759.0,870609.8895025069,12241.835598699834
9760.0,870611.1464580394,12241.84409601403
9761.0,870612.4016580625,12241.852581455834
9762.0,870613.6551050287,12241.861055041842
9763.0,870614.9068013866,12241.869516788629
9764.0,870616.1567495818,12241.877966712742
9765.0,870617.4049520568,12241.886404830715
9766.0,870618.6514112498,12241.894831159054
9767.0,870619.8961295963,12241.903245714242
9768.0,870621.1391095282,12241.911648512738
9769.0,870622.380353474,12241.920039570974
9770.0,870623.6198638588,12241.928418905372
9771.0,870624.8576431043,12241.936786532315
9772.0,870626.0936936286,12241.945142468174
9773.0,870627.3280178467,12241.953486729291
9774.0,870628.5606181705,12241.961819331995
9775.0,870629.7914970081,12241.970140292578
9776.0,870631.0206567638,12241.978449627317
9777.0,870632.2480998395,12241.986747352466
9778.0,870633.4738286334,12241.99503348426
9779.0,870634.6978455404,12242.003308038897
9780.0,870635.9201529513,12242.011571032574
9781.0,870637.1407532544,12242.019822481445
9782.0,870638.3596488347,12242.028062401654
9783.0,870639.5768420734,12242.036290809318
9784.0,870640.7923353487,12242.044507720528
9785.0,870642.0061310352,12242.05271315136
9786.0,870643.2182315042,12242.060907117864
9787.0,870644.428639124,12242.069089636067
9788.0,870645.6373562596,12242.077260721973
9789.0,870646.8443852721,12242.085420391562
9790.0,870648.04972852,12242.0935686608
9791.0,870649.2533883579,12242.10170554562
9792.0,870650.4553671378,12242.109831061936
9793.0,870651.6556672079,12242.11794522565
9794.0,870652.8542909129,12242.126048052625
9795.0,870654.0512405949,12242.134139558711
9796.0,870655.2465185922,12242.142219759735
9797.0,870656.4401272405,12242.150288671502
9798.0,870657.632068871,12242.15834630979
9799.0,870658.8223458134,12242.16639269037
9800.0,870660.010960392,12242.17442782897
9801.0,870661.1979149297,12242.182451741304
9802.0,870662.3832117453,12242.19046444308
9803.0,870663.5668531547,12242.198465949956
9804.0,870664.7488414702,12242.206456277587
9805.0,870665.9291790009,12242.214435441603
9806.0,870667.1078680528,12242.22240345761
9807.0,870668.2849109292,12242.230360341193
9808.0,870669.4603099291,12242.238306107913
9809.0,870670.6340673489,12242.246240773307
9810.0,870671.8061854824,12242.254164352904
9811.0,870672.9766666187,12242.262076862195
9812.0,870674.1455130451,12242.269978316657
9813.0,870675.312727045,12242.277868731742
9814.0,870676.4783108988,12242.285748122888
